"","energy","tempo","danceability","loudness","liveness","valence","speechiness","instrumentalness","mode","key","duration_ms","acousticness","track_name","track_artist","track_album_name","track_album_release_date","track_popularity","time_signature","type","track_id","track_album_id"
"1452",0.268,179.277,0.458,-7.547,0.105,0.335,0.0386,0,1,2,146667,0.806,"No es Cierto - Versión Acústica","caoba","No es Cierto (Versión Acústica)","2024-07-05",18,4,"audio_features","2wwDs8GGN8jdb45Qw0RGFk","0ek2mkBqoneTTEtvAca7og"
"1453",0.41,144.206,0.698,-11.064,0.11,0.189,0.24,0,1,2,160000,0.0222,"Loto","Sunny Laurent, 93bustdown, Scottie","Loto","2024-04-04",22,4,"audio_features","3bpTGBkcnAsWkPQ9sULQIb","7MqJludWj1GBt6ysse1nIV"
"1454",0.538,87.166,0.452,-12.384,0.118,0.318,0.251,0.0105,0,5,104889,0.362,"¿Puedo parar un instante?","Afroboy","¿Puedo parar un instante?","2023-12-01",12,5,"audio_features","3ThzhYcCMxj0Zs6e4iaBVl","45E9LN33mzCLxQTkoVy31Y"
"1455",0.338,121.957,0.656,-14.456,0.583,0.49,0.358,0,0,2,129836,0.571,"NO HAGO MUSIC PA PEGARME","Chill Vif","NO HAGO MUSIC PA PEGARME","2023-06-02",13,4,"audio_features","3fI6MhwyjBENpDkjfuctZU","6vjO2OndOu0ZOH7WL5UUxk"
"1456",0.59,82.983,0.713,-6.314,0.191,0.494,0.0823,5.47e-05,0,1,155744,0.604,"Gracias por Todo","RAFIK","Gracias por Todo","2024-08-16",39,4,"audio_features","08LQUEIr3H2IE8pmRDz9Y3","0CSVO1o4AizFThEfGYSixk"
"1457",0.501,135.204,0.683,-8.294,0.184,0.234,0.051,6.83e-06,1,0,172031,0.76,"5 Senti 2","Cupido","Préstame Un Sentimiento","2019-02-14",35,4,"audio_features","2ZdhQh3f6vbofunkey8HlA","7veKXYhZXIb5glMwXSVvWr"
"1458",0.571,124.915,0.699,-7.955,0.431,0.38,0.0447,0,0,4,196673,0.278,"U Know","Cupido","Préstame Un Sentimiento","2019-02-14",38,4,"audio_features","39Ds12O7TtdKYw4610wNSk","7veKXYhZXIb5glMwXSVvWr"
"1459",0.876,122.96,0.784,-5.155,0.125,0.517,0.0329,0.0231,0,5,268096,0.032,"No Sabes Mentir","Cupido","Préstame Un Sentimiento","2019-02-14",42,4,"audio_features","4B1HM5y11fFdxnWH01nUCN","7veKXYhZXIb5glMwXSVvWr"
"1460",0.453,148.139,0.79,-10.816,0.0996,0.591,0.0992,0,0,5,178391,0.785,"Autoestima","Cupido","Préstame Un Sentimiento","2019-02-14",39,4,"audio_features","09wL8ap99BLKM7BtMlol2y","7veKXYhZXIb5glMwXSVvWr"
"1461",0.528,105.972,0.842,-10.577,0.0481,0.476,0.0845,0.00346,1,5,139000,0.157,"Be Honest","Denilson, WMC","Be Honest","2021-06-04",12,4,"audio_features","7HlX46jXCR6ydeOppJPeUU","0ednfwO9z1kFZlC9rU2xGR"
"1462",0.521,97.981,0.872,-7.14,0.0799,0.736,0.0837,0.00706,0,6,121224,0.385,"High","FL","High","2024-08-23",19,4,"audio_features","16LTMFgZ6Z43Ht0W1F4fwZ","49PUAnJqxZBNNcxAGZDfAr"
"1463",0.782,189.901,0.698,-6.726,0.0686,0.881,0.278,0.00467,0,10,135354,0.194,"Dame","Felix Rovitto","Dame","2024-04-19",22,4,"audio_features","6oguvzEqRENyqIWDZPEVdY","5IMe3nxZxVq4EgnGXfEvYI"
"1464",0.449,199.905,0.667,-11.041,0.0953,0.386,0.22,0.0432,0,6,167699,0.407,"Both Ways","WMC","Both Ways","2022-07-15",13,4,"audio_features","0cVblLzgMfLJwvyMLfb3qB","3OrKUIkMsfejKZcx7AlVat"
"1465",0.546,83.006,0.487,-7.729,0.125,0.446,0.209,0,1,7,151000,0.134,"Te Quiodio","Pol Granch","Te Quiodio","2019-08-23",33,4,"audio_features","70VMbawI1hLFXejOo5eG5w","0MK46tYVXRX1qiSuGuT6sp"
"1466",0.311,180.05,0.56,-8.508,0.0706,0.452,0.038,6.02e-05,1,9,161600,0.934,"Ya No Te Hago Falta","Sen Senra","Sensaciones","2019-11-29",61,4,"audio_features","4RIi1gNmKDzSH04Vvws2DK","7Hr8FOf7NQIe7UhLcllXq9"
"1467",0.535,139.871,0.76,-8.255,0.0904,0.501,0.043,1.02e-05,1,0,162192,0.65,"Por Ti","Lucía Fernanda, Rocco S","Por Ti","2020-03-27",28,4,"audio_features","1vJg0bCR0zESD3fgUcKnwb","6uFCl5fPaP6UmP1cW8nNtQ"
"1468",0.272,126.83,0.597,-12.422,0.153,0.341,0.112,0,0,2,171146,0.707,"Ojos de Serpiente","DORA","Ojos de Serpiente","2020-03-06",32,4,"audio_features","4SutBECg5t8YqY1hz8SbwX","2aGMr5JwOn5wMRFn4wWSwt"
"1469",0.146,105.081,0.697,-18.848,0.137,0.432,0.042,0.00353,0,4,155423,0.957,"untitled2","mori","untitled2","2019-06-09",19,4,"audio_features","2uFLVa1exzgGdupAT1k6Wm","5m3bOG1urtV8r7OLrFAoAc"
"1470",0.584,106.66,0.674,-9.355,0.207,0.098,0.449,0.229,1,1,158669,0.363,"licor y hielos","Kiddie Gang","licor y hielos","2020-02-12",22,3,"audio_features","0u6a2q1zX7TWezsP83Um09","3giXr4BHhWzMy70Iy3w8Wp"
"1471",0.308,118.915,0.366,-11.427,0.0932,0.0999,0.0382,2.23e-05,1,4,214000,0.247,"309","Nsqk","Botánica","2020-01-31",57,4,"audio_features","0q37bjxhRwzjtZynlU9ZsI","7CJUClevHJax0MGYdpXwPc"
"1472",0.737,171.924,0.612,-6.246,0.101,0.532,0.284,0.0244,1,1,150698,0.763,"En Verano","Gabriela Richardson","En Verano","2019-07-26",22,4,"audio_features","0lYfYKlHsMSBgtKUiOwGdd","4CA6QENIjNjvq06A5PiVCv"
"1473",0.585,113.312,0.775,-10.405,0.213,0.446,0.261,0.307,1,9,165882,0.509,"Cacería","Yarea","Cacería","2020-04-03",19,5,"audio_features","0kZKpOLObAOKeIM36VvScx","0ZjF6wG8buv9f5LLZ3KFR5"
"1474",0.35,161.747,0.456,-12.743,0.0838,0.233,0.0388,0.024,1,1,234074,0.665,"vanish","$kyhook, mori","vanish","2020-04-24",25,4,"audio_features","6mXwMQgK5G2AVtjoIZnS79","5Gos3WFOUTL8bg3C7bXbhF"
"1475",0.655,100.002,0.691,-5.854,0.243,0.187,0.0703,3.83e-06,0,9,194279,0.339,"I Had a Dream","LANE","I Had a Dream","2020-02-21",15,4,"audio_features","6XPldQYNwSYMtIH3ydxw3h","61BcPy1KBzyYcNyWPmVpb8"
"1476",0.408,119.43,0.48,-10.184,0.0977,0.474,0.0497,0,0,7,273506,0.648,"Por Si Apareces","Alice Wonder","Por Si Apareces","2020-04-24",31,5,"audio_features","2Fqbq7cwUiGWIPqIQfiYt2","4YSpXKlFVZdtWBLBA85ijU"
"1477",0.304,82.939,0.889,-11.076,0.109,0.619,0.23,0.324,0,9,155049,0.714,"Barcelona","Pajaro Sunrise, Yuri Méndez","Barcelona","2020-04-24",44,4,"audio_features","4ksOH8hJAZJpqWzOJJ5fCV","6TzswGbJlD3UorEQoST3bc"
"1478",0.377,134.994,0.917,-5.132,0.298,0.398,0.161,0.00367,1,2,162222,0.474,"Nunca Estoy","C. Tangana","Nunca Estoy","2020-04-23",50,4,"audio_features","6f4LYJwICqxoAILj82kwB0","4OYHwdjX2Ocuj792RJETJ9"
"1479",0.656,131.372,0.554,-9.489,0.0878,0.438,0.5,0,0,7,312642,0.766,"Your Face","Evol December, Duccbod","Vintage Dreamz","2018-12-20",22,4,"audio_features","4VKnxrhjNUyQJK99BoWPvW","7ryjAGNuuiawaBJLMFcMaj"
"1480",0.312,103.195,0.655,-13.075,0.147,0.454,0.246,0.305,0,6,150991,0.54,"Dos X Tres (Demo)","Sebastián Cortés, Roy Borland","Dos X Tres (Demo)","2019-09-23",40,4,"audio_features","5uOdakRKQbRu6HJnorQ5on","08Zm5sk7EWsFa0vunI16rJ"
"1481",0.683,140.108,0.796,-2.754,0.107,0.353,0.15,0,0,10,207731,0.108,"La Playa","Myke Towers","La Playa","2019-04-09",63,4,"audio_features","0jeS8PyyIRAG0A3t5DtL71","5PCQtgStgFE0UMZXd9YuYz"
"1482",0.539,120.071,0.698,-7.3,0.122,0.213,0.0386,2.61e-05,1,0,216800,0.414,"5AM","Volver","5AM","2020-02-28",33,4,"audio_features","3hbQZgr6kAH6zo8pqOivwT","2MY27JscZjr0d01jDMISv4"
"1483",0.665,100.05,0.846,-9.437,0.0818,0.568,0.209,0.000665,1,0,145950,0.12,"Estoy que muerdo","Santi Pidal","Estoy que muerdo","2020-01-27",21,4,"audio_features","2uobgdXNLVHOjPWc7VA61I","3lq3k1WpLFhnla3x9TLNW4"
"1484",0.567,103.049,0.635,-6.436,0.0898,0.439,0.0575,0.0153,0,6,224609,0.756,"No Sentir Nada","Marem Ladson","No Sentir Nada","2020-02-28",21,4,"audio_features","5yO08ego5Exs0acRhxs6tn","4hquSaJKohf2oE50JgOBo3"
"1485",0.257,70.01,0.666,-10.862,0.103,0.337,0.0562,0.000263,1,5,224234,0.229,"Lejos de Mi","FLORIAN","Lejos de Mi","2020-04-10",12,4,"audio_features","5cQYgeDRWXclW31bJ3yRTp","72NLbguLxSaiLsFm7hT9Cz"
"1486",0.483,160.078,0.662,-10.701,0.482,0.492,0.133,0.00224,0,1,211026,0.235,"Girasoles De Van Gogh","Cometta","Vol. 1","2020-05-07",27,4,"audio_features","0yD7X7Tc6erimyCZ02QUrI","6ZbtFgjofQE2OyCOtuOgfW"
"1487",0.766,179.945,0.667,-4.907,0.208,0.496,0.156,2.85e-05,0,11,206890,0.389,"Como habla una mujer (feat. C. Tangana)","Paula Cendejas, C. Tangana","Como habla una mujer (feat. C. Tangana)","2020-06-18",48,4,"audio_features","1pJeLDLduCZS4hLuc1JByJ","09sHAU8dDbAuIy3RfCM3wZ"
"1488",0.33,119.003,0.861,-9.442,0.13,0.582,0.055,0.000157,1,6,164370,0.601,"no estás","daniel sabater","no estás","2020-08-07",27,4,"audio_features","7itgLKp7i4CmGi0FglXcbP","7CBHvoGmfRDfC9lqFUIeFc"
"1489",0.706,188.006,0.687,-5.4,0.11,0.758,0.276,0.172,0,6,194475,0.0229,"Mal","SAG, Lvtin Mvfia","Mal","2020-06-05",43,4,"audio_features","17w5Qhze4YpP0WWDegsdDt","1sLvlTHF6ORYeAz4s152V5"
"1490",0.413,81.026,0.703,-13.929,0.352,0.5,0.122,0.0133,0,4,233519,0.601,"Chiquillo","OjosPielCanela","Chiquillo","2019-11-28",26,4,"audio_features","0wYzaN0CvLp6VOJU3eD3Ed","4yOqj8XCeG28CABUBbUzLU"
"1491",0.438,139.963,0.802,-10.924,0.0687,0.263,0.0546,0.0143,1,0,228214,0.314,"Trihte","Kimberley Tell","Trihte","2020-01-20",26,4,"audio_features","6LDb3XvUAm1m5r9NjTlTWI","5O3gj4Al0YXwuegluGL6KS"
"1492",0.319,195.48,0.414,-13.505,0.349,0.377,0.0734,0,1,5,246811,0.441,"Barcelona","Frank Yates","Barcelona","2019-08-02",15,4,"audio_features","4PJqXBjm7fDMLZbaTAA75g","6m8PKE4DpTgsa3xXkFM77o"
"1493",0.329,180.005,0.596,-8.283,0.0754,0.284,0.0501,0,1,9,160250,0.577,"cómo quieres que me enfade","daniel sabater, ROJAZ","cómo quieres que me enfade","2020-04-16",34,3,"audio_features","1JoZpWoOpDZWCbfhVgjRiC","1zVgjMZ9dOV8deVpLNxqeD"
"1494",0.613,105.064,0.667,-5.604,0.174,0.54,0.0412,0,0,8,185482,0.372,"Sueño (con Pablo Alborán)","Beret, Pablo Alborán","Prisma","2019-10-25",54,4,"audio_features","71M1szVbVYZM5M6QlIm6aC","3p9YnUYZyns6PGxTbKeLFq"
"1495",0.304,141.904,0.596,-13.116,0.127,0.0548,0.0341,0.237,0,0,235990,0.00904,"Islas Desiertas","Casero","Islas Desiertas","2020-03-19",25,4,"audio_features","5b19IPegprOMgLPDtC1Cyf","3DLZqStud83zhzLwEm9Ul4"
"1496",0.599,133.957,0.544,-7.942,0.365,0.656,0.204,1.23e-05,1,6,197910,0.565,"Ya","Flavio, daniel sabater","Ya","2020-10-30",36,4,"audio_features","3WcZfSkqdtVbNYVw9IwAAT","1Kk33rOeAVRk4VP0PuLIpA"
"1497",0.554,110.037,0.779,-6.141,0.0965,0.397,0.0479,0.114,1,5,172635,0.348,"Todo me sabe a poco","Alizzz","Todo me sabe a poco","2020-09-16",28,4,"audio_features","7Kzn9GAvx70B8AupNR3JTz","1EFMs7HzC3hDjo3z5MZqI8"
"1498",0.507,109.996,0.852,-7.744,0.32,0.498,0.0692,4.99e-06,1,11,199636,0.353,"Todo contigo","Yoly Saa","Todo contigo","2019-11-22",36,4,"audio_features","6syVXJ8MF5axHLZ6A1TGMn","3ao3IZ5b6UH0WnD60tW5Vt"
"1499",0.476,97.945,0.802,-10.064,0.295,0.644,0.0563,0,1,9,173354,0.292,"Daiwal","Marc Seguí, Xavibo","Daiwal","2020-05-29",33,4,"audio_features","1P3S2GX1Q9sWKAgZMsSrvP","7vmjVJwYcHhgIbeFUk030F"
"1500",0.316,147.96,0.49,-8.089,0.0985,0.575,0.0669,0,1,11,196690,0.765,"This City Remix (con Camilo)","Sam Fischer, Camilo","This City Remix (con Camilo)","2020-05-28",39,4,"audio_features","0NjK0U6gTKcl6pMjqUwmGe","5ONiQhX7DgKfH3ZXorYOZH"
"1501",0.495,152.967,0.484,-7.898,0.109,0.351,0.0462,0,0,5,231121,0.573,"corazón mármol","Alice Wonder","Corazón Mármol","2020-05-29",21,3,"audio_features","2Y6tzqIUm0CQ9Tb63bMPFg","5NHkDOM1WzTGRdAUVbZ3ld"
"1502",0.684,75.233,0.672,-5.682,0.183,0.62,0.316,0.0261,0,9,182816,0.125,"No Te Debí Besar","C. Tangana, Paloma Mami","No Te Debí Besar","2019-09-12",63,3,"audio_features","1KdwnsWOvhM53vezy5ROuf","1VIVJSQidZ6nddSJoEEYt7"
"1503",0.644,115.001,0.7,-10.832,0.113,0.296,0.036,0.0124,0,8,317928,0.231,"Ritmo Desconocido","Dan García, Sergio Mayer Mori","Ritmo Desconocido","2019-08-30",20,4,"audio_features","2DrPg3ZrR2t634g3c8jdFC","7pFl5FeyNY06d26NVAPLTq"
"1504",0.777,196.076,0.592,-8.631,0.106,0.109,0.256,2.08e-06,0,6,218253,0.00868,"Culpable","DEVA","WOMAN","2020-11-13",17,4,"audio_features","6wNjRwGU8auA5WkeNtUONI","56bu8iqYK4WQeefvlPtkBj"
"1505",0.459,123.942,0.736,-10.097,0.111,0.459,0.0576,0,1,0,171679,0.663,"Dimelo","Sofi de la Torre","Dimelo","2019-10-18",14,4,"audio_features","01gltC5OR4isA1lsAg6z6Z","59tzTzas3KHpgYTMAg1MpL"
"1506",0.3,119.711,0.741,-10.506,0.135,0.427,0.397,0,0,7,183083,0.463,"a otro lado","Natalia Lacunza","ep2 🌧","2020-03-12",42,5,"audio_features","2oVYnyDY1NA9SmJrxXhyWd","3DBCFDPSsiPfFIBtJRchzm"
"1507",0.399,124.049,0.801,-7.296,0.239,0.359,0.107,1.5e-06,0,2,174481,0.529,"Comerte Entera","C. Tangana, Toquinho","Comerte Entera","2021-01-14",36,4,"audio_features","6OqGa8qpssC8tkbaeAUe10","3B6ikT38ZSihV0xAFLYNA5"
"1508",0.408,104.975,0.856,-11.207,0.271,0.542,0.0401,0.0759,0,9,148563,0.874,"La Luna","Kora","Renacer Pt. 1","2021-01-14",40,4,"audio_features","3acgh01QCvLcLaXnIL3vyf","6XBrUVDrCm7LK0kFgPDvva"
"1509",0.451,99.795,0.62,-9.896,0.101,0.313,0.157,0,0,3,172108,0.887,"Mañana","Xadi, Nina Cobham","Mañana","2020-10-29",35,4,"audio_features","6Rzk7iqpQRMZALiC9yr9Zr","1Bjt5bUlj6nPzsHulKTWpL"
"1510",0.357,149.895,0.722,-10.487,0.0863,0.641,0.0996,0.155,0,9,191599,0.814,"La Luz - A COLORS SHOW","María José Llergo","La Luz - A COLORS SHOW","2020-11-16",40,4,"audio_features","5jRnVQbjB6qgN3MARS4xw7","4TgeY6V4uEOFPk4uDLYxee"
"1511",0.456,80.03,0.735,-7.484,0.12,0.454,0.114,0,0,1,176086,0.44,"Verdadero","Marc Seguí","Verdadero","2021-01-26",28,4,"audio_features","6KppZWZukkqGotkYiUgH3B","2HQSBkZKmYxvPwV930ytYJ"
"1512",0.296,127.938,0.761,-10.22,0.134,0.579,0.0484,0.000492,1,0,167867,0.551,"Párteme La Cara","C. Tangana, Ed Maverick","El Madrileño","2021-02-26",63,4,"audio_features","5gEUDNQvoQjdjklrwPdGwD","52QyC9nSbgtHFXyQRHsXJ9"
"1513",0.557,118.014,0.702,-6.73,0.143,0.622,0.0287,0.000398,1,1,182513,0.132,"Ebai","Marc Seguí","Ebai","2021-03-05",29,4,"audio_features","7jD3EH2CJXgMvbBzHPVkxf","5yT1GncgMvEgW89hz5sClm"
"1514",0.399,130.003,0.833,-4.876,0.139,0.788,0.0621,0,1,4,211456,0.821,"EGO","Bad Milk","EGO","2021-01-28",31,4,"audio_features","354pCNhr685jh0QEaGTAHH","295wDTQXatb4fOeVpv9mlt"
"1515",0.682,111.99,0.867,-4.423,0.0402,0.475,0.0438,2.47e-06,1,2,139706,0.111,"Arizona","Lojay, Olamide","Arizona","2023-11-24",47,4,"audio_features","3SA6Rfor4ghxWbyxxdpV3c","0qiVeOmNPdZy5ky2j74Cga"
"1516",0.63,103.529,0.721,-5.716,0.135,0.819,0.275,0.0143,1,8,154615,0.204,"Sakara","Zinoleesky","Sakara","2023-12-15",43,4,"audio_features","27ljhWE3Or1KGydIHcMiiH","0ETwlvv4wa5mfbY3D1q6eI"
"1517",0.869,111.997,0.85,-4.794,0.0841,0.848,0.0576,0.000327,0,10,171618,0.486,"Canada - Remix","Magnito, Olamide, Wizzy Flon","Canada (Remix)","2023-10-11",43,4,"audio_features","0EqCLk5naTfUvWnGBbCXcI","3LtnFYSARpLQ6iK6dwAf1e"
"1518",0.773,116.168,0.849,-6.921,0.244,0.172,0.168,0.000134,0,4,136552,0.188,"Sunny Ade","Zinoleesky","Sunny Ade","2024-01-05",55,4,"audio_features","2JtrWZrpNkbSEzG5m9phAV","4wB2UR1gjqZpThP1Kt94ia"
"1519",0.699,111.885,0.757,-8.152,0.0815,0.493,0.254,2.36e-06,0,2,137143,0.0478,"Disconnect","Young Jonn","Disconnect + Go Hard","2023-11-17",51,4,"audio_features","26ie1qNqSkk62pgFBvOpKc","56TPH8hCFhV8jJr0vxeSvu"
"1520",0.61,184.421,0.464,-6.638,0.203,0.862,0.211,0.000164,1,9,163846,0.414,"Shazam","Seyi Vibez","NAHAMciaga","2023-12-08",36,4,"audio_features","78tFy3vJclsTgNS0AXqgWp","25W5Z67RX9uv82fijyx9Yk"
"1521",0.62,98.253,0.604,-6.799,0.297,0.58,0.177,4.87e-05,1,0,169273,0.633,"Id.Me","Rybeena","Id.Me","2023-10-13",57,4,"audio_features","4rPaeHBlWY8MIruSNe5yZl","6fTG5tvXWsc7dv22HALIPt"
"1522",0.685,114.002,0.716,-5.407,0.224,0.791,0.169,0,1,1,153757,0.312,"Popo","Zerrydl","Danger Zee","2023-12-15",56,4,"audio_features","6bBQmflDHD8a35PeZjw44J","2TX0HjxPDTYVrHjbmKuD2k"
"1523",0.782,152.493,0.533,-5.56,0.188,0.7,0.273,0,0,0,187368,0.432,"NO SLEEP $$$ (feat. Young Jonn)","Blaqbonez, Young Jonn","Emeka Must Shine","2023-10-27",55,5,"audio_features","7ydy7ryXw7XM5QtE3bNYaW","0PhhdE2E1kmaCWIvomj6Fj"
"1524",0.541,101.011,0.771,-4.938,0.253,0.415,0.256,0.000497,1,9,138832,0.71,"Sabi","Mohbad","Blessed","2023-06-30",49,4,"audio_features","3IJdiBkuHpr2IJm8EksMba","0X0hFVPZ4GfWlY9Gr6tSst"
"1525",0.794,115.963,0.814,-6.198,0.122,0.649,0.0472,1.55e-06,1,0,153103,0.24,"Go Hard","Young Jonn","Disconnect + Go Hard","2023-11-17",46,4,"audio_features","2GWkO5XkrxGJJWrKxLLRjA","56TPH8hCFhV8jJr0vxeSvu"
"1526",0.799,107.987,0.691,-6.873,0.295,0.972,0.0657,0,0,9,123333,0.576,"Different Pattern","Seyi Vibez","NAHAMciaga","2023-12-08",50,4,"audio_features","7FB5261Iv3MRbSz13HYP5l","25W5Z67RX9uv82fijyx9Yk"
"1527",0.572,102.938,0.743,-6.091,0.257,0.179,0.078,0.011,1,1,147796,0.171,"Blessing","Mohbad","Blessed","2023-06-30",49,4,"audio_features","0aJa1qkgXRI4CrrRsTekTG","0X0hFVPZ4GfWlY9Gr6tSst"
"1528",0.585,107.85,0.482,-5.157,0.293,0.524,0.171,0,1,10,154909,0.359,"Karma","Seyi Vibez","Thy Kingdom Come","2023-06-23",57,4,"audio_features","4kdLYxqvPduwC5oAdXhMLh","1SsFGuWTEBgvDd50NZzGfn"
"1529",0.657,172.164,0.594,-10.708,0.107,0.452,0.264,0.00317,0,1,145189,0.551,"Beast & Peace","Mohbad","Blessed","2023-06-30",49,4,"audio_features","2NFBDZFK95swjezcgK6cfu","0X0hFVPZ4GfWlY9Gr6tSst"
"1530",0.849,101.136,0.577,-4.087,0.236,0.679,0.322,0.00561,0,7,120439,0.306,"PARIWO","Mohbad, Bella Shmurda","Blessed","2023-06-30",51,4,"audio_features","35UGCXaOBmhBUmKK81NQBH","0X0hFVPZ4GfWlY9Gr6tSst"
"1531",0.752,120.059,0.524,-7.493,0.345,0.806,0.132,0.00487,1,2,168048,0.334,"DND","Bella Shmurda","DND","2023-07-07",39,4,"audio_features","24RnCHp1JaRJAANJXAZCPu","0rq0mponMq2JxvmnPbQWhg"
"1532",0.614,115.424,0.633,-7.413,0.749,0.665,0.231,0,1,8,160758,0.484,"Hat-trick","Seyi Vibez","Vibe Till Thy Kingdom Come","2023-06-08",49,4,"audio_features","6kq3Twa8T9Rf9nxpf111hx","5sXH36sWuho5Xei85Ru5sj"
"1533",0.546,109.998,0.722,-10.318,0.134,0.717,0.374,0,1,1,160983,0.297,"Dejavu","Seyi Vibez","Vibe Till Thy Kingdom Come","2023-06-08",53,4,"audio_features","4o9Byedt716sEyVFu1cQjZ","5sXH36sWuho5Xei85Ru5sj"
"1534",0.675,114.995,0.959,-5.677,0.0498,0.63,0.0709,0,1,1,137796,0.0358,"Wet on Me","Shallipopi, Zerrydl","Presido La Pluto","2023-11-10",47,4,"audio_features","1V0fn2z6DXgpCAeyC0qd9k","14VJEhvxRCOsNtcwjjBxwR"
"1535",0.801,104.846,0.736,-8.706,0.374,0.686,0.102,6.84e-06,0,9,155644,0.178,"NDI IKE","Falz, Flavour, ODUMODUBLVCK","NDI IKE","2023-08-09",48,3,"audio_features","0YGSh7YrEtSQ6z4icTszc1","7c5jgET8u1LYjNp7JEFeO4"
"1536",0.714,132.839,0.545,-6.77,0.106,0.816,0.145,0.000371,1,8,140000,0.285,"Cana","Seyi Vibez","NAHAMciaga","2023-12-08",46,5,"audio_features","652eb66Jp9rLJ3erEwaCio","25W5Z67RX9uv82fijyx9Yk"
"1537",0.584,89.752,0.631,-3.63,0.0964,0.764,0.435,0,0,11,173333,0.279,"BAD TILL ETERNITY (feat. Zlatan)","Blaqbonez, Zlatan","Emeka Must Shine","2023-10-27",39,4,"audio_features","6vGIf9ajywvcQzIdQVGnwG","0PhhdE2E1kmaCWIvomj6Fj"
"1538",0.803,114.422,0.597,-6.688,0.334,0.522,0.0699,0,1,7,162783,0.527,"Hushpuppi","Seyi Vibez","Thy Kingdom Come","2023-06-23",51,4,"audio_features","4VanaQ2X3B4k3WBSFkgWca","1SsFGuWTEBgvDd50NZzGfn"
"1539",0.713,117.974,0.579,-5.778,0.111,0.681,0.109,3.31e-05,0,7,129076,0.306,"Suddenly (feat. Young Jonn)","Seyi Vibez, Young Jonn","Vibe Till Thy Kingdom Come","2023-06-08",47,4,"audio_features","1JmuRVKRhEg27KYXWR5o0y","5sXH36sWuho5Xei85Ru5sj"
"1540",0.755,108.563,0.616,-7.791,0.122,0.92,0.142,9.17e-06,1,2,122436,0.224,"Apala Interlude","Seyi Vibez","NAHAMciaga","2023-12-08",32,4,"audio_features","6p7wYE8Dn8qR4ZWbi0glTK","25W5Z67RX9uv82fijyx9Yk"
"1541",0.811,99.699,0.752,-6.185,0.454,0.563,0.385,0,1,0,127819,0.369,"Street Jam","Olamide","Unruly","2023-08-08",39,4,"audio_features","2ciHkdcs9fuSaMn5NhvUNA","51mowf1u3WaEYvqalsbP7M"
"1542",0.774,143.972,0.677,-5.804,0.108,0.756,0.503,0,0,7,125138,0.452,"A1 (Feeling Disorder)","Zinoleesky","A1 (Feeling Disorder)","2023-06-04",47,3,"audio_features","5lsnlGFJTOytJFgJH5tuMu","310NyAQdWMgHJNjq7AKLvo"
"1543",0.765,105.249,0.634,-8.112,0.153,0.433,0.192,0,0,1,227448,0.635,"Mukulu","Olamide, Rema","Unruly","2023-08-08",43,4,"audio_features","5kYxdQaX15bCWOltfEUmvM","51mowf1u3WaEYvqalsbP7M"
"1544",0.881,117.039,0.735,-4.494,0.752,0.708,0.1,3.72e-05,1,8,174359,0.416,"Kun Faya Kun (Be and it is)","Seyi Vibez","Billion Dollar Baby 2.0","2022-12-09",48,4,"audio_features","7qaEB6ReLMRHQjfXnjzRZ6","0nXjP0DNJ8Cwd0e5ytg81G"
"1545",0.702,118.779,0.707,-7.029,0.195,0.606,0.26,0,1,8,163361,0.655,"Sharpally","Young Jonn","Sharpally","2023-07-21",49,4,"audio_features","19IAoqAkRQ5tC1U0p7SWpZ","7adhYj6nGEGJots1OpYgdg"
"1546",0.596,147.893,0.587,-5.658,0.0881,0.803,0.267,0.229,0,1,133773,0.721,"Try","T.I BLAZE","Try","2022-02-16",54,5,"audio_features","2P8GdpevIzNxDQWRtGgmYq","6CPueje2KqooPG806INnOW"
"1547",0.706,123.036,0.804,-6.953,0.139,0.569,0.133,0.000658,1,7,143439,0.134,"Backside","Mohbad","Backside","2021-12-10",50,4,"audio_features","4NG1th0egF9bbKOGUKvca7","5fEsoOUMPpfLxmJTNZTYGo"
"1548",0.683,120.023,0.808,-7.963,0.187,0.768,0.184,0.0111,0,6,146000,0.295,"Ara (Gen Gen Tin)","Bella Shmurda","Ara (Gen Gen Tin)","2023-03-10",41,4,"audio_features","1j9I9JrUTXNblSWazCq9CU","4ysDR8PYoFO4R6rNMOYSSO"
"1549",0.692,111.972,0.738,-8.753,0.0453,0.834,0.0713,0.00936,0,5,175820,0.119,"Ask About Me","Mohbad","Blessed","2023-06-30",52,4,"audio_features","4bE2eWDiGBzRgfTl5IPBW4","0X0hFVPZ4GfWlY9Gr6tSst"
"1550",0.56,104.033,0.801,-6.292,0.186,0.464,0.209,0,0,6,129864,0.318,"New Born Fela","Bella Shmurda","Hypertension","2022-10-26",40,4,"audio_features","3Zlc8GxhUIJdARBKUHoubG","3opLRe2XgBsWPtccbGUGL8"
"1551",0.813,116.015,0.738,-5.876,0.104,0.744,0.0409,0.00305,0,7,153233,0.423,"For Daddy","Mayorkun","For Daddy","2023-04-27",42,4,"audio_features","3AqnDZV9TZJU6SfuXK90iT","3i534DhtsQpI3SVgoBH6mf"
"1552",0.594,116.027,0.782,-6.337,0.137,0.681,0.0414,0.48,1,1,177931,0.157,"PRAY","Bnxn","Sincerely, Benson","2023-10-04",60,4,"audio_features","731NDNG7VQOA2KBnS43jqr","3dctFKCiGPizmylLp0SN0a"
